886,226,681,11843,3733
892,249,682,11852,3738
902,259,683,11860,3746
926,293,684,11873,3750
938,358,685,11887,3755
890,470,686,11896,3761
781,544,687,11905,3768
742,564,688,11919,3772
732,566,689,11929,3778
730,562,690,11938,3784
642,502,692,11962,3793
501,497,693,11976,3800
447,499,694,11988,3805
400,509,695,11997,3811
365,509,696,12007,3817
359,511,697,12018,3822
364,512,698,12030,3827
371,512,699,12041,3832
375,512,700,12052,3839
379,512,701,12064,3845
381,512,702,12071,3851
374,512,703,12082,3856
371,512,704,12094,3860
364,516,705,12105,3866
359,523,706,12118,3872
358,534,707,12127,3878
357,550,708,12136,3883
361,564,709,12150,3888
367,569,710,12157,3892
497,588,711,12171,3899
626,565,712,12180,3903
685,551,713,12193,3910
766,671,718,12247,3938
891,729,719,12256,3943
1000,730,720,12270,3948
1065,675,721,12284,3952
1086,639,722,12295,3959
1087,639,723,12307,3965
1075,645,724,12315,3971
1055,676,725,12328,3979
1044,687,726,12337,3983
1041,695,727,12348,3989
1027,725,728,12363,3994
1015,741,729,12376,3999
1002,756,730,12385,4006
985,776,731,12394,4012
973,793,732,12407,4017
969,813,733,12418,4021
960,814,734,12427,4029
937,829,735,12439,4033
924,850,736,12449,4038
903,850,737,12459,4044
855,784,738,12472,4049
780,678,739,12484,4054
722,593,740,12493,4061
702,564,741,12506,4066
695,556,742,12515,4071
697,556,743,12529,4078
701,562,744,12537,4081
707,567,745,12548,4088
711,570,746,12559,4093
738,417,748,12582,4103
782,319,749,12593,4110
779,223,750,12605,4116
774,191,751,12612,4121
761,178,752,12622,4127
753,180,753,12636,4131
746,181,754,12647,4136
739,176,755,12657,4142
732,175,756,12671,4148
728,178,757,12678,4152
729,191,758,12691,4159
728,199,759,12705,4163
718,194,760,12717,4169
700,183,761,12726,4176
690,170,762,12737,4183
684,168,763,12745,4188
691,180,764,12759,4194
695,194,765,12773,4197
694,206,766,12779,4204
691,210,767,12796,4210
684,208,768,12804,4214
667,198,769,12815,4222
657,189,770,12828,4226
655,187,771,12836,4232
656,187,772,12848,4239
662,202,773,12858,4242
705,227,774,12870,4249
741,291,775,12881,4253
735,450,776,12893,4260
742,604,780,12934,4282
682,737,781,12946,4288
610,795,782,12957,4292
569,855,783,12967,4297
599,904,784,12981,4304
628,920,785,12990,4307
601,893,786,12999,4315
538,820,787,13012,4319
540,702,788,13023,4324
625,586,789,13034,4330
668,538,790,13044,4336
686,520,791,13055,4342
601,468,792,13068,4347
496,455,793,13075,4351
401,540,794,13087,4358
384,596,795,13099,4361
514,642,796,13108,4368
592,702,797,13122,4373
646,819,798,13132,4378
675,893,799,13141,4384
676,915,800,13155,4389
647,914,801,13167,4394
611,904,802,13177,4400
567,882,803,13189,4406
531,869,804,13198,4412
509,847,805,13208,4418
507,836,806,13217,4424
497,837,807,13233,4429
475,818,808,13242,4434
473,809,809,13251,4441
461,803,810,13265,4445
443,780,811,13273,4450
406,731,812,13284,4457
382,709,813,13298,4461
376,701,814,13308,4466
370,657,815,13320,4474
363,609,816,13328,4478
354,590,817,13340,4484
354,578,818,13348,4488
369,500,819,13361,4495
382,455,820,13373,4498
519,485,831,13495,4561
648,511,832,13507,4566
697,524,833,13519,4572
709,530,834,13527,4578
708,534,835,13540,4585
703,535,836,13549,4588
696,534,837,13566,4594
692,533,838,13572,4599
689,533,839,13585,4607
689,531,840,13597,4611
1056,699,867,13900,4764
1200,705,871,13945,4787
1120,690,875,13990,4807
1084,682,878,14024,4825
1064,671,879,14032,4831
1050,674,882,14068,4848
1045,664,883,14080,4853
1038,672,884,14093,4858
1042,659,885,14105,4864
1041,666,886,14117,4871
1044,662,887,14125,4877
1042,664,888,14139,4883
1043,663,890,14161,4894
1047,661,891,14170,4898
1045,660,892,14184,4905
1043,673,893,14193,4909
1044,665,894,14206,4916
1045,663,896,14229,4927
1042,672,897,14242,4932
