type	delta time	mode	trial	lickPos	result
19:46:55 Target arrived.
19:46:57 Trial end  --Interval: 3.125834
19:47:00 Trial 80 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:47:39 Target arrived.
19:47:41 Trial end  --Interval: 3.766074
19:47:45 Trial 81 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:47:54 Target arrived.
19:47:56 Trial end  --Interval: 3.710646
19:48:00 Trial 82 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:48:03 Target arrived.
19:48:06 Trial end  --Interval: 3.656587
19:48:10 Trial 83 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:48:25 Target arrived.
19:48:27 Trial end  --Interval: 3.264226
19:48:30 Trial 84 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:48:43 Target arrived.
19:48:45 Trial end  --Interval: 2.874721
19:48:48 Trial 85 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:48:56 Target arrived.
19:48:58 Trial end  --Interval: 2.636425
19:49:01 Trial 86 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:49:03 Target arrived.
19:49:05 Trial end  --Interval: 3.081953
19:49:09 Trial 87 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:49:18 Target arrived.
19:49:20 Trial end  --Interval: 2.820229
19:49:23 Trial 88 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:49:30 Target arrived.
19:49:32 Trial end  --Interval: 3.245641
19:49:35 Trial 89 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:49:47 Target arrived.
19:49:49 Trial end  --Interval: 3.426209
19:49:53 Trial 90 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:49:57 Target arrived.
19:49:59 Trial end  --Interval: 3.127967
19:50:02 Trial 91 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	

19:50:08 Target arrived.
19:50:10 Trial end  --Interval: 3.924355
19:50:14 Trial 92 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:50:15 Target arrived.
19:50:17 Trial end  --Interval: 3.533448
19:50:21 Trial 93 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:50:28 Target arrived.
19:50:29 Trial end  --Interval: 3.811156
19:50:33 Trial 94 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:50:35 Target arrived.
19:50:37 Trial end  --Interval: 3.684241
19:50:41 Trial 95 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:50:54 Target arrived.
19:50:56 Trial end  --Interval: 3.335511
19:51:00 Trial 96 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:51:05 Target arrived.
19:51:06 Trial end  --Interval: 3.748325
19:51:09 MS off
19:51:10 Trial 97 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:51:14 Target arrived.
19:51:16 Trial end  --Interval: 3.426958
19:51:19 Trial 98 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:51:39 Target arrived.
19:51:41 Trial end  --Interval: 3.896743
19:51:45 Trial 99 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:51:55 Target arrived.
19:51:57 Trial end  --Interval: 3.151459
19:52:01 Trial 100 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:52:26 Target arrived.
19:52:28 Trial end  --Interval: 2.729238
19:52:31 Trial 101 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:52:40 Target arrived.
19:52:41 Trial end  --Interval: 3.140442
19:52:45 Trial 102 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:53:00 Target arrived.
19:53:02 Trial end  --Interval: 2.535393
19:53:05 Trial 103 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:53:10 Target arrived.
19:53:12 Trial end  --Interval: 3.55328
19:53:16 Trial 104 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:53:26 Target arrived.
19:53:28 Trial end  --Interval: 2.994392
19:53:31 Trial 105 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:53:45 Target arrived.
19:53:47 Trial end  --Interval: 2.986427
19:53:50 Trial 106 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:53:56 Target arrived.
19:53:58 Trial end  --Interval: 3.046556
19:54:01 Trial 107 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:54:13 Target arrived.
19:54:15 Trial end  --Interval: 2.826215
19:54:18 Trial 108 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:54:28 Target arrived.
19:54:29 Trial end  --Interval: 2.741607
19:54:32 Trial 109 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:54:54 Target arrived.
19:54:56 Trial end  --Interval: 2.724003
19:54:59 Trial 110 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:55:27 Target arrived.
19:55:31 Trial end  --Interval: 3.692371
19:55:34 Trial 111 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:55:56 Target arrived.
19:55:58 Trial end  --Interval: 3.585733
19:56:02 Trial 112 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:56:34 Target arrived.
19:56:36 Trial end  --Interval: 3.168122
19:56:39 Trial 113 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 3	0	0	0	0	0	0	0	
19:56:49 Target arrived.
19:56:52 Trial end  --Interval: 3.259691
19:56:55 Trial 114 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:57:10 Target arrived.
19:57:12 Trial end  --Interval: 2.601705
19:57:15 Trial 115 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:57:56 Target arrived.
19:57:58 Trial end  --Interval: 3.469436
19:58:01 Trial 116 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:58:04 Target arrived.
19:58:05 Trial end  --Interval: 3.239318
19:58:09 Trial 117 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:58:14 Target arrived.
19:58:17 Trial end  --Interval: 3.367226
19:58:20 Trial 118 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:58:40 Target arrived.
19:58:42 Trial end  --Interval: 3.73626
19:58:45 Trial 119 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:58:51 Target arrived.
19:58:53 Trial end  --Interval: 3.982906
19:58:57 MS on for 480s
19:58:57 Trial 120 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:59:00 Target arrived.
19:59:01 Trial end  --Interval: 3.454555
19:59:05 Trial 121 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:59:12 Target arrived.
19:59:14 Trial end  --Interval: 3.048006
19:59:17 Trial 122 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:59:44 Target arrived.
19:59:46 Trial end  --Interval: 3.726675
19:59:50 Trial 123 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:00:03 Target arrived.
20:00:05 Trial end  --Interval: 2.803048
20:00:08 Trial 124 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:00:12 Target arrived.
20:00:14 Trial end  --Interval: 3.525402
20:00:17 Trial 125 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:00:19 Target arrived.
20:00:21 Trial end  --Interval: 2.609449
20:00:24 Trial 126 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:00:26 Target arrived.
20:00:28 Trial end  --Interval: 2.50471
20:00:31 Trial 127 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:00:36 Target arrived.
20:00:38 Trial end  --Interval: 3.700541
20:00:42 Trial 128 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:00:44 Target arrived.
20:00:46 Trial end  --Interval: 3.442285
20:00:50 Trial 129 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:01:15 Target arrived.
20:01:17 Trial end  --Interval: 2.857808
20:01:20 Trial 130 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
20:01:25 Target arrived.
20:01:27 Trial end  --Interval: 3.739259
20:01:31 Trial 131 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:01:39 Target arrived.
20:01:41 Trial end  --Interval: 2.658378
20:01:44 Trial 132 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:01:47 Target arrived.
20:01:49 Trial end  --Interval: 3.006485
20:01:52 Trial 133 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:02:02 Target arrived.
20:02:04 Trial end  --Interval: 3.646102
20:02:08 Trial 134 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:02:22 Target arrived.
20:02:24 Trial end  --Interval: 2.848894
20:02:27 Trial 135 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:02:44 Target arrived.
20:02:46 Trial end  --Interval: 3.901716
20:02:50 Trial 136 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:02:54 Target arrived.
20:02:57 Trial end  --Interval: 2.642838
20:03:00 Trial 137 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:03:34 Target arrived.
20:03:35 Trial end  --Interval: 3.406343
20:03:39 Trial 138 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:03:41 Target arrived.
20:03:43 Trial end  --Interval: 3.383073
20:03:47 Trial 139 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	

20:04:00 Target arrived.
20:04:02 Trial end  --Interval: 3.254242
20:04:05 Trial 140 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
20:04:24 Target arrived.
20:04:27 Trial end  --Interval: 2.724281
20:04:30 Trial 141 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:04:36 Target arrived.
20:04:38 Trial end  --Interval: 3.15814
20:04:41 Trial 142 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:04:45 Target arrived.
20:04:47 Trial end  --Interval: 2.652234
20:04:50 Trial 143 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:05:08 Target arrived.
20:05:10 Trial end  --Interval: 2.89226
20:05:13 Trial 144 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:05:17 Target arrived.
20:05:19 Trial end  --Interval: 3.820551
20:05:23 Trial 145 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:05:25 Target arrived.
20:05:27 Trial end  --Interval: 3.358032
20:05:30 Trial 146 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:05:46 Target arrived.
20:05:49 Trial end  --Interval: 2.627877
20:05:51 Trial 147 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:06:43 Target arrived.
20:06:46 Trial end  --Interval: 3.292986
20:06:49 Trial 148 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 3	0	0	0	0	0	0	0	
20:06:53 Target arrived.
20:06:55 Trial end  --Interval: 2.534124
20:06:57 MS off
20:06:58 Trial 149 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:07:08 Target arrived.
20:07:10 Trial end  --Interval: 3.323156
20:07:13 Trial 150 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:07:22 Target arrived.
20:07:24 Trial end  --Interval: 2.504303
20:07:27 Trial 151 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:08:10 Target arrived.
20:08:11 Trial end  --Interval: 3.957975
20:08:15 Trial 152 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 3	0	0	0	0	0	0	0	
20:08:44 Target arrived.
20:08:46 Trial end  --Interval: 2.591329
20:08:49 Trial 153 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
20:09:03 Target arrived.
20:09:05 Trial end  --Interval: 3.627024
20:09:08 Trial 154 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
20:09:16 Target arrived.
20:09:19 Trial end  --Interval: 2.710157
20:09:21 Trial 155 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:09:23 Target arrived.
20:09:26 Trial end  --Interval: 3.028623
20:09:29 Trial 156 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:09:35 Target arrived.
20:09:36 Trial end  --Interval: 2.980951
20:09:39 Trial 157 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:09:42 Target arrived.
20:09:44 Trial end  --Interval: 3.615205
20:09:48 Trial 158 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:09:52 Target arrived.
20:09:53 Trial end  --Interval: 2.81663
20:09:56 Trial 159 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:10:11 Target arrived.
20:10:13 Trial end  --Interval: 2.673752
20:10:16 Trial 160 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:10:19 Target arrived.
20:10:21 Trial end  --Interval: 3.148184
20:10:24 Trial 161 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:10:46 Target arrived.
20:10:48 Trial end  --Interval: 3.324506
20:10:52 Trial 162 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:10:53 Target arrived.
20:10:55 Trial end  --Interval: 3.370053
20:10:59 Trial 163 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:11:03 Target arrived.
20:11:05 Trial end  --Interval: 3.831541
20:11:09 Trial 164 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:11:15 Target arrived.
20:11:19 Trial end  --Interval: 3.095044
20:11:22 Trial 165 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
20:11:22 MSStart timing (id: 7) set to 60s
20:11:22 pause
20:11:26 Target arrived.
20:11:28 Trial end  --Interval: 3.236376
20:12:22 BackgroundSwitch timing (id: 8) set to 510s
20:12:22 MSStart timing (id: 9) set to 540s
20:12:22 WaterSpoutSingle0 timing (id: 13) set to 120s
20:12:22 WaterSpoutSingle0 timing (id: 14) set to 360s
20:12:22 MS on for 480s
20:20:22 MS off
20:21:22 MessagePost timing (id: 10) set to 480s
20:21:22 WaterSpoutSingle0 timing (id: 15) set to 120s
20:21:22 WaterSpoutSingle0 timing (id: 16) set to 360s
20:21:22 MS on for 480s
20:29:23 MS off

01:12:45, fps=59
trial:165     now pos:0    paused
lick count in this trial: 40, 
           Success:    Fail:    Total:    Miss:
LickSpout0: 166          0           166           0
Total: 166        0
Accuracy: 100.00%
interval now: ~1065
total reward count: 166

default:				others:
section: displaySettings, key: disableMainDisplay, default value:false			section: displaySettings, key: barWidth, value:100
section: settings, key: TrackPosMark, default value:			section: displaySettings, key: barHeight, value:1080
section: settings, key: barShiftLs, default value:0			section: displaySettings, key: displayPixelsLength, value:3840
section: soundSettings, key: soundLength, default value:0.2			section: displaySettings, key: displayPixelsHeight, value:1080
section: soundSettings, key: cueVolume, default value:0.5			section: displaySettings, key: displayVerticalPos, value:0.5
section: settings, key: standingSecInTrigger, default value:0.5			section: displaySettings, key: isRing, value:true
section: settings, key: standingSecInTrialInDest, default value:0.5			section: displaySettings, key: separate, value:true
section: settings, key: countAfterLeave, default value:true			section: settings, key: refSegement, value:359
section: settings, key: extraRewardTimeInSec, default value:0			section: settings, key: start_mode, value:0x22
section: settings, key: minIgnoreLickInterval, default value:0			section: settings, key: start_method, value:random
section: soundSettings, key: alarmPlayTimeInterval, default value:1.5			section: settings, key: available_pos, value:20,110,200,290
section: barMat, key: width, default value:400			section: settings, key: assign_pos, value:(2*30+0*30)*5..
section: barMat2, key: width, default value:400			section: settings, key: MatStartMethod, value:assign
section: centerShaftMat, key: isDriftGrating, default value:default			section: settings, key: MatAvailable, value:barMat
section: centerShaftMat, key: mat, default value:#000000			section: settings, key: MatAssign, value:barMat..
section: centerShaftMat, key: width, default value:400			section: settings, key: pump_pos, value:0,0,0,0,0,0,0,0
section: backgroundMat, key: isDriftGrating, default value:default			section: settings, key: lick_pos, value:0,0,0,0,0,0,0,0
section: backgroundMat, key: mat, default value:#000000			section: settings, key: max_trial, value:1000
section: backgroundMat, key: width, default value:400			section: settings, key: backgroundLight, value:120
section: serialSettings, key: compatibleVersion, default value:			section: settings, key: backgroundLightRed, value:60
							section: settings, key: barDelayTime, value:0
							section: settings, key: waitFromStart, value:0
							section: settings, key: barLastingTime, value:0
							section: settings, key: waitFromLastLick, value:0
							section: settings, key: triggerModeDelay, value:-1
							section: settings, key: trialInterval, value:random2.5~4
							section: settings, key: success_wait_sec, value:random6~9
							section: settings, key: fail_wait_sec, value:random14~18
							section: settings, key: trialExpireTime, value:999
							section: settings, key: triggerMode, value:0
							section: settings, key: seed, value:-1
							section: settings, key: barOffset, value:90
							section: settings, key: destAreaFollow, value:true
							section: settings, key: OGTriggerMethod, value:[start]{everyTrialEnd:30};[end]{nextTrialInTarget:0}
							section: settings, key: MSTriggerMethod, value:[start]{certainTrialStart:50*n20+}
							section: settings, key: stopExtraRewardMethod, value:lick
							section: settings, key: stopExtraRewardUseTriggerSelectArea, value:0
							section: settings, key: stopExtraRewardLickDelaySec, value:5
							section: settings, key: openLogEvent, value:true
							section: settings, key: logEventPath, value:D:\UnityProject\LogEvent\logevent_Release\LogEvent.exe
							section: settings, key: openPythonScript, value:true
							section: settings, key: PythonScriptCommand, value:D:\UnityProject\YOLO>D:/Miniconda/envs/yologpu/python.exe d:/UnityProject/YOLO/YoloPredictBaslerMtp.py -u -l -c basler --ccare -m -r
							section: settings, key: closePythonScriptBeforeExit, value:true
							section: soundSettings, key: TrialSoundPlayMode, value:6:6000hz
							section: defaultOptionSettings, key: InputfieldContent, value:IFTimingSet=>{"type":"dropdown","name":"BackgroundSwitch","hierarchy":0,"time":19.4822464,"timingMethod":"type_dropdown;BackgroundSwitch:sec:1;","Id":0,"parentId":-1,"parentName":"None","value":1.0}||JSON_RECORD||{"type":"button","name":"WaitButton","hierarchy":0,"time":99.28224,"timingMethod":"type_button;WaitButton:trial:165;","Id":6,"parentId":-1,"parentName":"None","value":1.0}||JSON_RECORD||{"type":"button","name":"IPCRefreshButton","hierarchy":1,"time":26.9022446,"timingMethod":"type_button;IPCRefreshButton:sec:20;","Id":1,"parentId":0,"parentName":"BackgroundSwitch","value":1.0}||JSON_RECORD||{"type":"button","name":"MSEnable","hierarchy":1,"time":28.6622448,"timingMethod":"type_button;MSEnable:sec:1;","Id":2,"parentId":0,"parentName":"BackgroundSwitch","value":1.0}||JSON_RECORD||{"type":"button","name":"MSStart","hierarchy":1,"time":124.242241,"timingMethod":"type_button;MSStart:sec:60;","Id":7,"parentId":6,"parentName":"WaitButton","value":1.0}||JSON_RECORD||{"type":"button","name":"MSStart","hierarchy":2,"time":42.9622459,"timingMethod":"type_button;MSStart:sec:40;","Id":3,"parentId":1,"parentName":"IPCRefreshButton","value":1.0}||JSON_RECORD||{"type":"dropdown","name":"BackgroundSwitch","hierarchy":2,"time":147.32225,"timingMethod":"type_dropdown;BackgroundSwitch:sec:510;","Id":8,"parentId":7,"parentName":"MSStart","value":1.0}||JSON_RECORD||{"type":"button","name":"MSStart","hierarchy":2,"time":158.802246,"timingMethod":"type_button;MSStart:sec:540;","Id":9,"parentId":7,"parentName":"MSStart","value":1.0}||JSON_RECORD||{"type":"dropdown","name":"BackgroundSwitch","hierarchy":3,"time":66.56225,"timingMethod":"type_dropdown;BackgroundSwitch:sec:490;","Id":4,"parentId":3,"parentName":"MSStart","value":0.0}||JSON_RECORD||{"type":"button","name":"MessagePost","hierarchy":3,"time":176.822235,"timingMethod":"type_button;MessagePost:sec:480;","Id":10,"parentId":9,"parentName":"MSStart","value":1.0}||JSON_RECORD||{"type":"button","name":"StartButton","hierarchy":4,"time":90.52225,"timingMethod":"type_button;StartButton:sec:60;","Id":5,"parentId":4,"parentName":"BackgroundSwitch","value":1.0}||JSON_RECORD||{"type":"button","name":"WaterSpoutSingle0","hierarchy":3,"time":48.1868362,"timingMethod":"type_button;WaterSpoutSingle0:sec:120;","Id":11,"parentId":3,"parentName":"MSStart","value":1.0}||JSON_RECORD||{"type":"button","name":"WaterSpoutSingle0","hierarchy":3,"time":65.94684,"timingMethod":"type_button;WaterSpoutSingle0:sec:360;","Id":12,"parentId":3,"parentName":"MSStart","value":1.0}||JSON_RECORD||{"type":"button","name":"WaterSpoutSingle0","hierarchy":2,"time":75.52684,"timingMethod":"type_button;WaterSpoutSingle0:sec:120;","Id":13,"parentId":7,"parentName":"MSStart","value":1.0}||JSON_RECORD||{"type":"button","name":"WaterSpoutSingle0","hierarchy":2,"time":84.70684,"timingMethod":"type_button;WaterSpoutSingle0:sec:360;","Id":14,"parentId":7,"parentName":"MSStart","value":1.0}||JSON_RECORD||{"type":"button","name":"WaterSpoutSingle0","hierarchy":3,"time":94.4268341,"timingMethod":"type_button;WaterSpoutSingle0:sec:120;","Id":15,"parentId":9,"parentName":"MSStart","value":1.0}||JSON_RECORD||{"type":"button","name":"WaterSpoutSingle0","hierarchy":3,"time":105.246834,"timingMethod":"type_button;WaterSpoutSingle0:sec:360;","Id":16,"parentId":9,"parentName":"MSStart","value":1.0}
							section: matSettings, key: matList, value:default,barMat,barMat2,centerShaftMat,backgroundMat
							section: barMat, key: isDriftGrating, value:true
							section: barMat, key: isCircleBar, value:false
							section: barMat, key: speed, value:10
							section: barMat, key: frequency, value:2
							section: barMat, key: direction, value:left
							section: barMat, key: horizontal, value:0
							section: barMat2, key: isDriftGrating, value:true
							section: barMat2, key: isCircleBar, value:false
							section: barMat2, key: speed, value:0.8
							section: barMat2, key: frequency, value:4
							section: barMat2, key: direction, value:left
							section: barMat2, key: horizontal, value:1
							section: matSettings, key: centerShaft, value:false
							section: centerShaft, key: centerShaftPos, value:180
							section: serialSettings, key: blackList, value:COM1

{"userName":null,"mouseInd":null,"startMethod":"random","startMethodStr":"(2*30+0*30)*5..","avaliablePosDict":{"0":20,"1":110,"2":200,"3":290},"matStartMethod":"assign","matAvaliableArray":["barMat"],"lickPosLs":[0,0,0,0,0,0,0,0],"pumpPosLs":[0,0,0,0,0,0,0,0],"trackMarkLs":[0,1,2,3],"barShiftLs":[0,0],"barOffset":90,"destAreaFollow":true,"standingSecInTrigger":0.5,"standingSecInDest":0.5,"maxTrial":1000,"seed":-443675951,"barDelayTime":0.0,"barLastingTime":0.0,"waitFromStart":[0.0,0.0],"waitFromLastLick":0.0,"backgroundLight":120,"backgroundRedMode":60,"trialInterval":[2.5,4.0],"sWaitSec":[6.0,9.0],"fWaitSec":[14.0,18.0],"trialTriggerMode":0,"trialTriggerDelay":[-1.0,-1.0],"trialExpireTime":999.0,"materialsInfo":["name:barMat, isDriftGrating Truewidth          400backgroundLight0.4705882speed          10frequency      2direction      1horizontal     0","name:barMat2, isDriftGrating Truewidth          400backgroundLight0.4705882speed          0.8frequency      4direction      1horizontal     1","name:centerShaftMat, isDriftGrating Falsewidth          400backgroundLight120speed          -1frequency      -1direction      -1horizontal     -1","name:backgroundMat, isDriftGrating Falsewidth          400backgroundLight120speed          -1frequency      -1direction      -1horizontal     -1"],"soundLength":0.2,"cueVolume":0.5,"manuplateMethods":"OG: [start]{everyTrialEnd:30};[end]{nextTrialInTarget:0};\nMS: [start]{certainTrialStart:50*n20+}","countAfterLeave":true,"extraRewardTimeInSec":0.0,"stopExtraRewardMethod":"lick","stopExtraRewardUseTriggerSelectArea":0,"stopExtraRewardLickDelaySec":5.0,"minIgnoreLickInterval":0.0}
[6]
[{"Key":1,"name":"4000hz"},{"Key":2,"name":"4000hz"},{"Key":3,"name":"4000hz"},{"Key":4,"name":"4000hz"},{"Key":5,"name":"4000hz"},{"Key":6,"name":"6000hz"},{"Key":7,"name":"4000hz"},{"Key":8,"name":"4000hz"}]
