Time Stamp (ms),qw,qx,qy,qz
21824,0.21582,-0.419434,0.0410767,-0.880798
21864,0.263306,-0.380859,0.104553,-0.880188
21905,0.262573,-0.355408,0.150452,-0.884338
21945,0.231262,-0.383057,0.171997,-0.877625
21984,0.19989,-0.44165,0.176392,-0.856628
22026,0.180176,-0.47229,0.164246,-0.847046
22067,0.152222,-0.476624,0.174255,-0.848083
22107,0.145081,-0.492676,0.195862,-0.835388
22149,0.157898,-0.472961,0.182373,-0.847412
22190,0.174438,-0.495972,0.179565,-0.831482
22230,0.167786,-0.48407,0.171143,-0.841553
22271,0.20282,-0.474976,0.184631,-0.836182
22311,0.196106,-0.497437,0.186951,-0.824097
22351,0.174438,-0.472351,0.156616,-0.84967
22393,0.0995483,-0.455078,0.108215,-0.878235
22432,0.0592651,-0.442017,0.0740967,-0.891968
22474,0.0169678,-0.444519,0.0241089,-0.895325
22512,-0.0621338,-0.40448,-0.0703735,-0.909729
22555,-0.0442505,-0.396606,-0.0947266,-0.912048
22593,-0.0719604,-0.392212,-0.144897,-0.905518
22635,-0.154602,-0.385986,-0.233459,-0.878967
22676,-0.297424,-0.319275,-0.328674,-0.837585
22714,-0.353943,-0.226135,-0.344482,-0.8396
22757,-0.437317,-0.136902,-0.44043,-0.772034
22797,-0.500793,-0.0872192,-0.503601,-0.698547
22838,-0.533936,-0.0767212,-0.559448,-0.629333
22879,-0.53302,-0.109436,-0.550903,-0.632813
22919,-0.552124,-0.143555,-0.510376,-0.643494
22959,-0.564392,-0.174072,-0.494324,-0.637817
23000,-0.572632,-0.16217,-0.469727,-0.652039
23042,-0.589722,-0.172241,-0.435913,-0.657715
23081,-0.607483,-0.192322,-0.388977,-0.665344
23123,-0.638367,-0.194519,-0.347656,-0.65863
23161,-0.647888,-0.200073,-0.349243,-0.646729
23203,-0.722046,-0.163452,-0.333191,-0.583862
23244,-0.749634,-0.190369,-0.304749,-0.555847
23283,-0.736023,-0.217346,-0.364685,-0.527344
23325,-0.782532,-0.198059,-0.301941,-0.507202
23366,-0.811035,-0.19458,-0.321899,-0.448059
23407,-0.805847,-0.189514,-0.388672,-0.404541
23445,-0.855103,-0.18988,-0.370117,-0.309387
23486,-0.851929,-0.231384,-0.399475,-0.247253
23529,-0.823853,-0.249512,-0.453064,-0.23175
23569,-0.815491,-0.264343,-0.458984,-0.233276
23610,-0.829895,-0.281067,-0.428772,-0.220154
23649,-0.78772,-0.288086,-0.51532,-0.175903
23691,-0.838806,-0.273071,-0.462402,-0.0895996
23730,-0.845398,-0.344238,-0.407349,0.0292969
23771,-0.823181,-0.365417,-0.434021,0.0219116
23811,-0.859741,-0.346313,-0.375122,-0.0152588
23851,-0.877869,-0.339783,-0.337402,-0.00354004
23893,-0.858948,-0.350586,-0.372864,-0.0178833
23932,-0.877991,-0.318909,-0.356567,-0.0166626
23974,-0.878357,-0.329163,-0.346436,0.0098877
24015,-0.8573,-0.368896,-0.356873,-0.0397339
24056,-0.892151,-0.335205,-0.290649,-0.085083
24096,-0.893188,-0.319946,-0.304932,-0.0829468
24137,-0.882568,-0.312317,-0.344299,-0.0705566
24177,-0.889893,-0.308777,-0.334778,-0.0245361
24218,-0.829956,-0.372437,-0.413269,0.0408325
24259,-0.838745,-0.368103,-0.39386,0.0764771
24298,-0.852478,-0.3349,-0.383789,0.117737
24340,-0.82373,-0.404724,-0.385376,0.0958252
24379,-0.764771,-0.496521,-0.410461,0.0101929
24421,-0.731445,-0.513306,-0.433655,-0.115906
24460,-0.762634,-0.419006,-0.464172,-0.165344
24502,-0.779541,-0.379944,-0.437073,-0.238586
24543,-0.764221,-0.382385,-0.445496,-0.266907
24582,-0.764648,-0.326599,-0.431702,-0.34967
24624,-0.771545,-0.283386,-0.433838,-0.36908
24666,-0.756836,-0.288147,-0.482971,-0.333069
24705,-0.818481,-0.249756,-0.429993,-0.28772
24744,-0.8349,-0.265259,-0.420654,-0.235779
24787,-0.837036,-0.292419,-0.433105,-0.161987
24827,-0.875366,-0.301697,-0.372925,-0.0604248
24867,-0.866333,-0.315308,-0.384155,-0.0501709
24909,-0.861816,-0.340149,-0.375916,-0.0177002
24949,-0.877136,-0.347229,-0.328064,0.0491943
24990,-0.88031,-0.360413,-0.304932,0.0459595
25029,-0.865295,-0.370178,-0.317871,0.11499
25071,-0.86792,-0.355652,-0.273193,0.213623
25109,-0.858643,-0.34668,-0.244934,0.287354
25150,-0.817017,-0.382385,-0.27002,0.336731
25192,-0.823975,-0.403137,-0.217102,0.333862
25232,-0.845703,-0.393494,-0.176819,0.314209
25274,-0.813049,-0.390503,-0.230835,0.364929
25314,-0.740112,-0.362427,-0.216187,0.523621
25356,-0.698181,-0.360413,-0.130432,0.604614
25394,-0.700928,-0.391663,-0.10614,0.586609
25436,-0.73645,-0.387085,-0.0739136,0.549866
25476,-0.755554,-0.352417,-0.0687256,0.547913
25516,-0.738525,-0.338013,-0.108337,0.573303
25558,-0.724365,-0.307434,-0.0859375,0.611084
25597,-0.696838,-0.292786,-0.0664063,0.651367
25638,-0.663635,-0.231506,-0.0894775,0.705688
25678,-0.659668,-0.147339,-0.0772705,0.73291
25718,-0.680054,-0.117188,-0.0575562,0.721436
25760,-0.697083,-0.0698853,-0.0289307,0.713013
25800,-0.656616,-0.132202,-0.0144653,0.742371
25841,-0.635315,-0.183655,-0.0139771,0.749939
25881,-0.617371,-0.206055,0.0213623,0.758911
25923,-0.573792,-0.246948,0.0289307,0.780334
25962,-0.588318,-0.232239,0.0178223,0.774353
26005,-0.571594,-0.224792,0.00823975,0.789124
26044,-0.574158,-0.229248,-0.0267334,0.785522
26086,-0.629456,-0.23822,-0.0637817,0.736877
26126,-0.743652,-0.308044,-0.0930786,0.58606
26164,-0.751831,-0.422974,-0.122742,0.490662
26208,-0.768738,-0.41272,-0.120178,0.473572
26247,-0.809692,-0.392822,-0.116699,0.420044
26289,-0.799011,-0.423706,-0.127258,0.407288
26328,-0.786438,-0.470276,-0.130615,0.378479
26368,-0.776733,-0.463745,-0.133423,0.404785
26410,-0.752991,-0.479309,-0.168945,0.417969
26451,-0.788086,-0.427002,-0.163025,0.412292
26491,-0.827026,-0.367981,-0.112061,0.409973
26530,-0.843079,-0.322937,-0.0794067,0.422607
26573,-0.891296,-0.246338,-0.0582275,0.376099
26612,-0.907532,-0.265991,-0.0715942,0.317078
26653,-0.922241,-0.244812,-0.0723267,0.290405
26694,-0.938843,-0.188477,-0.0628662,0.281128
26734,-0.922119,-0.202515,-0.0780029,0.320374
26775,-0.930847,-0.109497,-0.00756836,0.348572
26814,-0.92395,-0.191162,-0.0288696,0.330139
26857,-0.900513,-0.268005,-0.0903931,0.330261
26896,-0.881348,-0.330994,-0.121155,0.314697
26937,-0.868958,-0.366089,-0.134644,0.304565
26977,-0.881104,-0.321777,-0.134338,0.319519
27017,-0.876221,-0.287903,-0.113281,0.369446
27059,-0.853882,-0.299072,-0.107849,0.412109
27099,-0.868591,-0.263306,-0.0828247,0.411499
27140,-0.87439,-0.234375,-0.0595703,0.420654
27180,-0.880371,-0.246094,-0.0568237,0.401428
27223,-0.872559,-0.161316,-0.0560913,0.457642
27261,-0.849182,-0.187805,-0.0493164,0.491089
27302,-0.820007,-0.275391,-0.0296021,0.500854
27343,-0.820862,-0.292542,0.000366211,0.490479
27382,-0.789856,-0.362122,-0.0630493,0.490967
27423,-0.784363,-0.330933,-0.114075,0.512146
27466,-0.77179,-0.33844,-0.116516,0.525574
27506,-0.764709,-0.379028,-0.081604,0.514648
27545,-0.772217,-0.352051,-0.0479126,0.526672
27586,-0.744385,-0.406067,-0.0710449,0.52533
27627,-0.737061,-0.387024,-0.11676,0.541565
27667,-0.750183,-0.354736,-0.111389,0.546753
27709,-0.744202,-0.380127,-0.0838623,0.542786
27749,-0.73999,-0.37146,-0.0591431,0.557617
27790,-0.70636,-0.368652,-0.0498047,0.602234
27829,-0.753845,-0.358765,-0.0196533,0.55011
27872,-0.769531,-0.316406,0.0234985,0.554199
27911,-0.777771,-0.276428,0.079895,0.558838
27953,-0.791809,-0.193726,0.125122,0.565491
27992,-0.808105,-0.166687,0.138672,0.547668
28033,-0.809814,-0.136963,0.111328,0.559448
28072,-0.828308,-0.0671387,0.112732,0.544678
28113,-0.824036,-0.0117798,0.136902,0.549622
28155,-0.819885,0.000183105,0.139648,0.555237
28195,-0.825439,0.00292969,0.143005,0.546021
28235,-0.828308,0.0675049,0.165833,0.530884
28276,-0.840454,0.112427,0.156799,0.506409
28318,-0.862305,0.0951538,0.127563,0.480774
28359,-0.878845,0.0757446,0.122009,0.454956
28398,-0.929199,0.114258,0.0734863,0.34375
28440,-0.95459,0.170898,-6.10352e-05,0.24408
28479,-0.95874,0.19989,-0.0587769,0.193481
28522,-0.97345,0.19751,-0.0966797,0.0637817
28560,-0.969421,0.15686,-0.167725,-0.0866089
28600,-0.944275,0.125427,-0.237,-0.19104
28641,-0.884583,0.0931396,-0.315674,-0.330444
28681,-0.821899,0.0546875,-0.389832,-0.411682
28723,-0.821838,0.0178223,-0.398193,-0.407104
28764,-0.814758,-0.0126343,-0.439636,-0.377808
28804,-0.783447,-0.0149536,-0.524658,-0.332764
28844,-0.792847,-0.041748,-0.489258,-0.360901
28885,-0.808655,-0.0177002,-0.453247,-0.374634
28926,-0.81134,0.0192871,-0.447083,-0.376221
28965,-0.833984,-0.0148315,-0.387756,-0.392334
29007,-0.841797,-0.0341187,-0.361206,-0.399658
29048,-0.824829,-0.0435181,-0.380798,-0.415649
29089,-0.793152,0.00531006,-0.409241,-0.45105
29127,-0.734375,0.0819092,-0.485107,-0.46759
29171,-0.73938,0.0698853,-0.467896,-0.479126
29211,-0.736816,0.0720825,-0.394653,-0.544189
29251,-0.728271,0.0648193,-0.413574,-0.542542
29292,-0.732117,0.0424194,-0.43396,-0.523315
29331,-0.714661,0.0266724,-0.455994,-0.529724
29373,-0.722839,0.02771,-0.460327,-0.514648
29412,-0.759216,0.0229492,-0.415771,-0.500244
29454,-0.747192,0.0067749,-0.463135,-0.476624
29497,-0.769531,-0.0361938,-0.447998,-0.453613
29534,-0.773376,-0.0170898,-0.437988,-0.458069
29577,-0.745667,0.0339355,-0.475281,-0.465759
29616,-0.778931,0.0287476,-0.406006,-0.477051
29657,-0.767273,0.0354004,-0.404785,-0.496216
29697,-0.767456,0.0353394,-0.4151,-0.487305
29738,-0.743591,0.0673828,-0.441223,-0.497864
29778,-0.715576,0.100281,-0.458435,-0.517395
29819,-0.713074,0.107971,-0.413574,-0.555664
29858,-0.687866,0.102966,-0.40686,-0.592163
29898,-0.698608,0.0825806,-0.40033,-0.58728
29942,-0.712097,0.0414429,-0.385559,-0.585266
29981,-0.696289,0.0447998,-0.380249,-0.607117
30022,-0.680664,0.0598145,-0.379883,-0.623535
30063,-0.676819,0.045166,-0.348511,-0.646851
30103,-0.651428,0.0687866,-0.386841,-0.648987
30144,-0.605469,0.024353,-0.427246,-0.671021
30183,-0.568359,0.0413208,-0.39325,-0.721558
30226,-0.531189,0.124817,-0.43634,-0.715454
30266,-0.5495,0.124573,-0.383667,-0.731689
30307,-0.530334,0.128357,-0.378479,-0.747681
30346,-0.513367,0.128662,-0.418396,-0.738098
30389,-0.491394,0.081665,-0.410583,-0.763733
30428,-0.43457,0.215759,-0.457947,-0.744873
30467,-0.338501,0.230713,-0.536072,-0.738159
30508,-0.293579,0.24823,-0.544312,-0.745605
30549,-0.297363,0.285095,-0.5401,-0.733887
30589,-0.321106,0.325439,-0.542053,-0.705078
30631,-0.421936,0.315125,-0.517334,-0.674561
30670,-0.461365,0.275818,-0.537048,-0.650085
30712,-0.329285,0.239624,-0.585571,-0.700928
30753,-0.171875,0.248474,-0.604065,-0.737427
30794,-0.136475,0.300964,-0.558228,-0.760986
30832,-0.139038,0.303406,-0.51239,-0.79126
30875,-0.121765,0.309143,-0.480896,-0.811401
30916,-0.134521,0.335327,-0.463867,-0.808838
30956,-0.111145,0.303772,-0.459778,-0.827026
30996,-0.0366821,0.30957,-0.473145,-0.823975
31037,0.0275269,0.33606,-0.421753,-0.841675
31076,0.0603638,0.335999,-0.421692,-0.840027
31116,-0.00958252,0.351563,-0.431519,-0.830688
31159,-0.0916138,0.364075,-0.437622,-0.817017
31198,-0.17865,0.37323,-0.433411,-0.800598
31241,-0.22522,0.383362,-0.449463,-0.77478
31279,-0.281189,0.383118,-0.464417,-0.747314
31321,-0.285095,0.31958,-0.46698,-0.773621
31362,-0.268799,0.276062,-0.451965,-0.804565
31402,-0.255493,0.26947,-0.443237,-0.815857
31443,-0.232605,0.264709,-0.46106,-0.814392
31482,-0.225647,0.247864,-0.460144,-0.822144
31524,-0.195679,0.260498,-0.466858,-0.822144
31564,-0.149841,0.303345,-0.464722,-0.818298
31606,-0.167786,0.375854,-0.464661,-0.783997
31645,-0.165527,0.378662,-0.461487,-0.785034
31686,-0.178467,0.32782,-0.443481,-0.81488
31726,-0.213013,0.348267,-0.4422,-0.798645
31767,-0.20459,0.377686,-0.459167,-0.777588
31807,-0.192139,0.391113,-0.485962,-0.757568
31848,-0.191101,0.393433,-0.500061,-0.747375
31889,-0.197937,0.394104,-0.511475,-0.737488
31927,-0.19104,0.407227,-0.506348,-0.735718
31971,-0.222168,0.373535,-0.492737,-0.753906
32010,-0.203369,0.342102,-0.492554,-0.773926
32051,-0.228455,0.310852,-0.491699,-0.78064
32093,-0.313171,0.281067,-0.456299,-0.784058
32132,-0.413208,0.221313,-0.429749,-0.771729
32173,-0.435547,0.201477,-0.449097,-0.753662
32213,-0.485901,0.188538,-0.449036,-0.725769
32254,-0.464905,0.203308,-0.453186,-0.73291
32294,-0.443481,0.169189,-0.400269,-0.783936
32337,-0.423523,0.192444,-0.392456,-0.793457
32377,-0.439148,0.146912,-0.363831,-0.808228
32416,-0.448303,0.13739,-0.365601,-0.804077
32459,-0.437256,0.146301,-0.413025,-0.7854
32497,-0.430176,0.105225,-0.397644,-0.803589
32539,-0.384644,0.180542,-0.442383,-0.789795
32578,-0.365479,0.227051,-0.497009,-0.753601
32618,-0.36084,0.272034,-0.530579,-0.717163
32659,-0.342041,0.266724,-0.511108,-0.742065
32701,-0.36499,0.223328,-0.468933,-0.772705
32741,-0.366394,0.21405,-0.440308,-0.79126
32781,-0.382568,0.218262,-0.437805,-0.783813
32823,-0.437134,0.247009,-0.44928,-0.738953
32864,-0.451843,0.238281,-0.462891,-0.724426
32905,-0.478638,0.254578,-0.511658,-0.666565
32945,-0.466614,0.268677,-0.526306,-0.658081
32984,-0.411926,0.24585,-0.543945,-0.688477
33025,-0.378845,0.296326,-0.547607,-0.684692
33066,-0.449524,0.346436,-0.505554,-0.649841
33108,-0.499268,0.32251,-0.488586,-0.638733
33147,-0.518982,0.266174,-0.481384,-0.654297
33189,-0.50708,0.242188,-0.506409,-0.654053
33228,-0.509888,0.232422,-0.494568,-0.664368
33269,-0.45636,0.21228,-0.499817,-0.704834
33309,-0.390869,0.224182,-0.548828,-0.704102
33351,-0.308472,0.29657,-0.563782,-0.706421
33392,-0.328125,0.312866,-0.516357,-0.726501
33430,-0.329224,0.267029,-0.474365,-0.771545
33472,-0.322754,0.270874,-0.455444,-0.784241
33511,-0.336914,0.252563,-0.440125,-0.793091
33555,-0.312866,0.249146,-0.453918,-0.796204
33592,-0.273865,0.295471,-0.477783,-0.78064
33633,-0.311707,0.317566,-0.483826,-0.753601
33675,-0.325989,0.305481,-0.509827,-0.735229
33714,-0.304016,0.299805,-0.51416,-0.743896
33758,-0.273376,0.290833,-0.49115,-0.774231
33797,-0.238098,0.311707,-0.474426,-0.788086
33837,-0.237488,0.320923,-0.45813,-0.794189
33877,-0.247437,0.302612,-0.457092,-0.798889
33917,-0.268738,0.245422,-0.497498,-0.787415
33960,-0.337646,0.23645,-0.524353,-0.745117
34000,-0.414368,0.192139,-0.554138,-0.695923
34040,-0.473694,0.131165,-0.538574,-0.684387
34079,-0.516846,0.136963,-0.520874,-0.665405
34122,-0.586243,0.111877,-0.526306,-0.605591
34161,-0.622253,0.0969849,-0.557678,-0.54071
34201,-0.623108,0.102295,-0.56781,-0.528076
34243,-0.597595,0.0981445,-0.590637,-0.533325
34283,-0.575989,0.100769,-0.601257,-0.544556
34324,-0.589294,0.0858765,-0.56842,-0.567688
34364,-0.580139,0.0778809,-0.557739,-0.58844
34406,-0.57312,0.0859985,-0.567505,-0.584839
34447,-0.580566,0.095459,-0.59198,-0.550781
34487,-0.60437,0.0613403,-0.604919,-0.514832
34527,-0.610596,0.0674438,-0.610229,-0.500244
34567,-0.628723,0.032959,-0.621765,-0.46582
34608,-0.668701,-0.0109253,-0.593628,-0.447632
34649,-0.704407,-0.0445557,-0.564026,-0.428589
34691,-0.729126,-0.0629883,-0.545532,-0.408508
34729,-0.75116,-0.0908203,-0.53833,-0.371094
34771,-0.742859,-0.0819702,-0.54071,-0.386169
34810,-0.746521,-0.105225,-0.551575,-0.356873
34851,-0.74884,-0.11499,-0.560486,-0.334473
34892,-0.778198,-0.132751,-0.531616,-0.306885
34932,-0.791382,-0.144836,-0.523071,-0.281311
34973,-0.787964,-0.146851,-0.524353,-0.287415
35014,-0.786926,-0.1698,-0.544006,-0.236755
35057,-0.781006,-0.205078,-0.55365,-0.203491
35096,-0.786926,-0.223816,-0.546448,-0.179138
35137,-0.782532,-0.242554,-0.556091,-0.139709
35176,-0.778198,-0.230835,-0.565979,-0.144043
35216,-0.794922,-0.249878,-0.532776,-0.147766
35258,-0.788879,-0.252563,-0.532349,-0.174622
35297,-0.812683,-0.243347,-0.512024,-0.13501
35340,-0.82489,-0.249329,-0.497009,-0.101624
35379,-0.828552,-0.264771,-0.484558,-0.0927124
35419,-0.830261,-0.273682,-0.478027,-0.0853882
35460,-0.819946,-0.285278,-0.494629,-0.0408325
35500,-0.813538,-0.291321,-0.503235,-0.00793457
35543,-0.80188,-0.309998,-0.510071,0.0264893
35582,-0.79895,-0.315735,-0.510193,0.0410767
35624,-0.817505,-0.317993,-0.477966,0.0463257
35662,-0.828552,-0.320618,-0.45697,0.0437622
35704,-0.824707,-0.33844,-0.450745,0.0465088
35745,-0.81073,-0.348694,-0.462708,0.0835571
35785,-0.814087,-0.35907,-0.447998,0.0872803
35826,-0.827209,-0.35675,-0.430237,0.0580444
35866,-0.839905,-0.341919,-0.419739,0.038147
35908,-0.843567,-0.323425,-0.428284,0.019043
35946,-0.818787,-0.327026,-0.469788,0.043396
35988,-0.799011,-0.325073,-0.505249,0.0256958
36027,-0.794067,-0.33197,-0.507202,0.0449219
36070,-0.790466,-0.330566,-0.514832,0.0302734
36110,-0.799133,-0.320679,-0.508179,0.0184326
36151,-0.806946,-0.325989,-0.492493,-0.00317383
36192,-0.806641,-0.315857,-0.499268,-0.0167236
36231,-0.823242,-0.306274,-0.478027,0.00402832
36272,-0.829285,-0.308655,-0.46582,-0.00341797
36313,-0.823792,-0.316833,-0.470154,0.00299072
36354,-0.814392,-0.331848,-0.473145,0.0524292
36394,-0.807556,-0.351074,-0.471497,0.0479736
36435,-0.789001,-0.372803,-0.482361,0.0761108
36476,-0.77887,-0.379578,-0.493896,0.0733032
36516,-0.791809,-0.375977,-0.471863,0.0946655
36557,-0.805359,-0.366028,-0.455811,0.0981445
36596,-0.809082,-0.362732,-0.450684,0.103455
36638,-0.819519,-0.358398,-0.435913,0.0994263
36677,-0.825134,-0.353699,-0.42981,0.0963745
36719,-0.824646,-0.35022,-0.434387,0.0925293
36758,-0.822815,-0.353088,-0.433105,0.103455
36802,-0.817627,-0.36084,-0.435303,0.108765
36842,-0.809082,-0.370178,-0.438782,0.125916
36881,-0.793823,-0.377991,-0.459106,0.127258
36923,-0.790771,-0.379761,-0.458984,0.140747
36962,-0.782898,-0.38147,-0.460449,0.171814
37004,-0.772339,-0.386841,-0.47168,0.177185
37044,-0.780884,-0.391418,-0.449768,0.186279
37083,-0.801147,-0.385925,-0.420349,0.18042
37123,-0.802246,-0.382385,-0.421997,0.179321
37164,-0.78302,-0.409119,-0.445862,0.14386
37207,-0.785156,-0.405273,-0.447937,0.136353
37246,-0.800537,-0.39325,-0.432495,0.132202
37287,-0.807739,-0.385071,-0.434265,0.103271
37327,-0.814575,-0.371887,-0.433533,0.101379
37368,-0.802185,-0.370056,-0.454285,0.114685
37410,-0.779541,-0.382813,-0.487183,0.09198
37449,-0.766663,-0.388184,-0.505371,0.0787964
37492,-0.781982,-0.373352,-0.491821,0.0848389
37531,-0.819946,-0.355286,-0.445068,0.0582886
37572,-0.840271,-0.342041,-0.417969,0.0477905
37610,-0.876465,-0.319336,-0.349426,0.0876465
37653,-0.918884,-0.297119,-0.249512,0.0716553
37693,-0.890991,-0.326111,-0.312256,0.0484009
37732,-0.843933,-0.357178,-0.388611,0.0958252
37774,-0.868347,-0.336548,-0.334167,0.145142
37813,-0.877258,-0.311218,-0.309021,0.195068
37856,-0.905823,-0.260742,-0.213623,0.256653
37895,-0.920715,-0.221863,-0.15387,0.281738
37936,-0.924927,-0.231018,-0.151001,0.261475
37977,-0.933411,-0.227539,-0.141052,0.238892
38016,-0.918274,-0.268127,-0.153564,0.24762
38058,-0.89032,-0.311462,-0.21106,0.256409
38098,-0.858887,-0.346741,-0.252869,0.279541
38140,-0.83374,-0.370239,-0.284058,0.295227
38179,-0.84552,-0.354431,-0.262817,0.300659
38220,-0.849121,-0.343811,-0.254211,0.31012
38261,-0.848022,-0.349426,-0.277161,0.286194
38302,-0.872925,-0.330139,-0.240601,0.266602
38343,-0.854858,-0.373596,-0.270935,0.237183
38381,-0.858093,-0.343018,-0.256714,0.28302
38424,-0.836426,-0.378113,-0.283203,0.277771
38462,-0.863953,-0.373413,-0.224609,0.252502
38505,-0.870117,-0.372925,-0.211182,0.243469
38544,-0.866699,-0.368835,-0.257385,0.21582
38587,-0.864624,-0.362183,-0.281982,0.204346
38626,-0.873901,-0.345215,-0.266418,0.214844
38667,-0.885071,-0.311646,-0.253052,0.235474
38708,-0.857666,-0.370605,-0.289551,0.207886
38748,-0.868469,-0.370056,-0.282654,0.169983
38790,-0.893127,-0.351318,-0.24469,0.137878
38829,-0.869202,-0.350708,-0.285767,0.199463
38872,-0.830627,-0.343262,-0.351807,0.261719
38910,-0.820618,-0.356384,-0.361206,0.262817
38950,-0.852417,-0.36145,-0.307556,0.21936
38991,-0.873535,-0.347961,-0.297729,0.165039
39032,-0.885803,-0.319641,-0.320923,0.101013
39074,-0.888855,-0.317139,-0.330444,-0.0125732
39113,-0.863403,-0.337585,-0.371521,-0.0511475
39154,-0.826599,-0.354858,-0.410461,-0.149353
39194,-0.800537,-0.342041,-0.463867,-0.164124
39236,-0.774719,-0.358337,-0.479126,-0.20459
39276,-0.756104,-0.339661,-0.516052,-0.215881
39316,-0.811401,-0.299988,-0.480835,-0.142761
39357,-0.865601,-0.270752,-0.406372,-0.110779
39398,-0.870605,-0.258667,-0.400574,-0.121277
39438,-0.882446,-0.227356,-0.411865,-0.00158691
39479,-0.865479,-0.255737,-0.427063,0.0563354
39519,-0.872009,-0.279663,-0.385437,0.113342
39558,-0.854736,-0.282837,-0.396484,0.179688
39601,-0.835022,-0.30719,-0.407837,0.204895
39641,-0.837097,-0.342712,-0.400391,0.146545
39681,-0.841492,-0.357361,-0.391663,0.103821
39722,-0.851746,-0.368958,-0.36676,0.0627441
39762,-0.857544,-0.369202,-0.355225,0.0454712
39802,-0.877441,-0.351074,-0.324524,0.0387573
39845,-0.890137,-0.33728,-0.303772,0.0403442
39884,-0.887451,-0.321533,-0.322754,0.069458
39924,-0.883545,-0.326965,-0.326782,0.0749512
39965,-0.871277,-0.362915,-0.329041,0.0302124
40006,-0.880371,-0.353271,-0.316162,-0.0145874
40048,-0.861755,-0.367065,-0.344727,-0.0616455
40089,-0.821228,-0.359619,-0.427612,-0.115967
40128,-0.810974,-0.308411,-0.491821,-0.0728149
40169,-0.80426,-0.241943,-0.542297,-0.0222168
40210,-0.805176,-0.241943,-0.539429,-0.0466919
40248,-0.831665,-0.236694,-0.50177,-0.024231
40292,-0.822876,-0.228088,-0.520386,-0.0032959
40330,-0.813354,-0.238892,-0.530334,0.0117798
40373,-0.833984,-0.270447,-0.480896,0.0088501
40411,-0.879517,-0.263306,-0.395996,0.0155029
40452,-0.926819,-0.238892,-0.274963,0.0912476
40493,-0.932617,-0.250916,-0.205383,0.158264
40534,-0.94928,-0.227844,-0.133911,0.17041
40574,-0.94165,-0.239929,-0.129333,0.197449
40615,-0.936829,-0.245605,-0.151978,0.197327
40656,-0.920593,-0.273071,-0.179321,0.213928
40696,-0.916687,-0.268738,-0.17749,0.236633
40738,-0.888733,-0.283386,-0.22052,0.285095
40776,-0.868713,-0.314636,-0.25592,0.284302
40819,-0.854065,-0.306824,-0.186584,0.376404
40858,-0.845886,-0.301575,-0.21936,0.381287
40898,-0.852051,-0.277222,-0.22583,0.382324
40940,-0.866943,-0.268555,-0.164124,0.386475
